Label,Tweet,Tokenization,Stop_Removal,Tweet_Stemmed
HS,"ini semua berawal dari ahok jamban dibela aparat para kristen serta china kafir yang lain semakin berani menghi","['ini', 'semua', 'berawal', 'dari', 'ahok', 'jamban', 'dibela', 'aparat', 'para', 'kristen', 'serta', 'china', 'kafir', 'yang', 'lain', 'semakin', 'berani', 'menghi']","['ahok', 'jamban', 'dibela', 'aparat', 'kristen', 'china', 'kafir', 'berani', 'menghi']","['ahok', 'jamban', 'bela', 'aparat', 'kristen', 'china', 'kafir', 'berani', 'menghi']"
HS,"kami lebih resah anda presiden hidup anda penuh drama dan pencitraan main ftv aja joko judulnya","['kami', 'lebih', 'resah', 'anda', 'presiden', 'hidup', 'anda', 'penuh', 'drama', 'dan', 'pencitraan', 'main', 'ftv', 'aja', 'joko', 'judulnya']","['resah', 'presiden', 'hidup', 'penuh', 'drama', 'pencitraan', 'main', 'ftv', 'aja', 'joko', 'judulnya']","['resah', 'presiden', 'hidup', 'penuh', 'drama', 'citra', 'main', 'ftv', 'aja', 'joko', 'judul']"
HS,"mana bisa percya lagi sdgkan induknya penista smp skrg lum ditahan malah dibela","['mana', 'bisa', 'percya', 'lagi', 'sdgkan', 'induknya', 'penista', 'smp', 'skrg', 'lum', 'ditahan', 'malah', 'dibela']","['percya', 'sdgkan', 'induknya', 'penista', 'smp', 'skrg', 'lum', 'ditahan', 'dibela']","['percya', 'sdgkan', 'induk', 'nista', 'smp', 'skrg', 'lum', 'tahan', 'bela']"
HS,"mari seluruh muslim cyber army mulai skrg ganti semua sebutan menjadi terdakwa penista agama","['mari', 'seluruh', 'muslim', 'cyber', 'army', 'mulai', 'skrg', 'ganti', 'semua', 'sebutan', 'menjadi', 'terdakwa', 'penista', 'agama']","['mari', 'muslim', 'cyber', 'army', 'skrg', 'ganti', 'sebutan', 'terdakwa', 'penista', 'agama']","['mari', 'muslim', 'cyber', 'army', 'skrg', 'ganti', 'sebut', 'dakwa', 'nista', 'agama']"
HS,"orang islam lebih suka hoax penista agama menjaga lisan dan tindakan dari hal hal yang merusak hubungan","['orang', 'islam', 'lebih', 'suka', 'hoax', 'penista', 'agama', 'menjaga', 'lisan', 'dan', 'tindakan', 'dari', 'hal', 'hal', 'yang', 'merusak', 'hubungan']","['orang', 'islam', 'suka', 'hoax', 'penista', 'agama', 'menjaga', 'lisan', 'tindakan', 'merusak', 'hubungan']","['orang', 'islam', 'suka', 'hoax', 'nista', 'agama', 'jaga', 'lisan', 'tindak', 'rusak', 'hubung']"
HS,"pandeka koruptor negeri para korup diasuh cino babi","['pandeka', 'koruptor', 'negeri', 'para', 'korup', 'diasuh', 'cino', 'babi']","['pandeka', 'koruptor', 'negeri', 'korup', 'diasuh', 'cino', 'babi']","['pandeka', 'koruptor', 'negeri', 'korup', 'asuh', 'cino', 'babi']"
HS,"hajar bleh hanya untuk bela koruptor cuihhhhhh","['hajar', 'bleh', 'hanya', 'untuk', 'bela', 'koruptor', 'cuihhhhhh']","['hajar', 'bleh', 'bela', 'koruptor', 'cuihhhhhh']","['hajar', 'bleh', 'bela', 'koruptor', 'cuihhhhhh']"
HS,"gusur  ada cebong gendheng ngamuk belain homo penista agama hahaha g","['gusur', 'ada', 'cebong', 'gendheng', 'ngamuk', 'belain', 'homo', 'penista', 'agama', 'hahaha', 'g']","['gusur', 'cebong', 'gendheng', 'ngamuk', 'belain', 'homo', 'penista', 'agama', 'hahaha', 'g']","['gusur', 'cebong', 'gendheng', 'ngamuk', 'bain', 'homo', 'nista', 'agama', 'hahaha', 'g']"
HS,"tolol itu banyak bela penista agama walau sudah tersangka","['tolol', 'itu', 'banyak', 'bela', 'penista', 'agama', 'walau', 'sudah', 'tersangka']","['tolol', 'bela', 'penista', 'agama', 'tersangka']","['tolol', 'bela', 'nista', 'agama', 'sangka']"
HS,"orang punya saksi anjing dikasus babi tolol","['orang', 'punya', 'saksi', 'anjing', 'dikasus', 'babi', 'tolol']","['orang', 'saksi', 'anjing', 'dikasus', 'babi', 'tolol']","['orang', 'saksi', 'anjing', 'kasus', 'babi', 'tolol']"
HS,"ahok kampret emang gak becus kerja pencitraan mlulu tuh ahok kampret","['ahok', 'kampret', 'emang', 'gak', 'becus', 'kerja', 'pencitraan', 'mlulu', 'tuh', 'ahok', 'kampret']","['ahok', 'kampret', 'emang', 'gak', 'becus', 'kerja', 'pencitraan', 'mlulu', 'tuh', 'ahok', 'kampret']","['ahok', 'kampret', 'emang', 'gak', 'becus', 'kerja', 'citra', 'mlulu', 'tuh', 'ahok', 'kampret']"
HS,"sini kami enggak mau kampung kami didatangi sama penista agama","['sini', 'kami', 'enggak', 'mau', 'kampung', 'kami', 'didatangi', 'sama', 'penista', 'agama']","['kampung', 'didatangi', 'penista', 'agama']","['kampung', 'datang', 'nista', 'agama']"
HS,"tanda kiamat yak masih banyak aja orang muslim mengingkari quran dan pilih penista agama koruptor koruptor","['tanda', 'kiamat', 'yak', 'masih', 'banyak', 'aja', 'orang', 'muslim', 'mengingkari', 'quran', 'dan', 'pilih', 'penista', 'agama', 'koruptor', 'koruptor']","['tanda', 'kiamat', 'yak', 'aja', 'orang', 'muslim', 'mengingkari', 'quran', 'pilih', 'penista', 'agama', 'koruptor', 'koruptor']","['tanda', 'kiamat', 'yak', 'aja', 'orang', 'muslim', 'ingkar', 'quran', 'pilih', 'nista', 'agama', 'koruptor', 'koruptor']"
HS,"sebab ahok sumber kekacauan politik ramaikan aski  fight","['sebab', 'ahok', 'sumber', 'kekacauan', 'politik', 'ramaikan', 'aski', 'fight']","['ahok', 'sumber', 'kekacauan', 'politik', 'ramaikan', 'aski', 'fight']","['ahok', 'sumber', 'kacau', 'politik', 'ramai', 'aski', 'fight']"
HS,"anies anda sadis topengmu terbuka lebar malam ini biar warga dki menilai apa anda katakan adalah pengecut","['anies', 'anda', 'sadis', 'topengmu', 'terbuka', 'lebar', 'malam', 'ini', 'biar', 'warga', 'dki', 'menilai', 'apa', 'anda', 'katakan', 'adalah', 'pengecut']","['anies', 'sadis', 'topengmu', 'terbuka', 'lebar', 'malam', 'biar', 'warga', 'dki', 'menilai', 'pengecut']","['anies', 'sadis', 'topeng', 'buka', 'lebar', 'malam', 'biar', 'warga', 'dki', 'nilai', 'kecut']"
HS,"anies congornya aja gede realisasinya gak ada janji terus dari awal bisanya paling korupsi balik jadi dosen aja bangsat","['anies', 'congornya', 'aja', 'gede', 'realisasinya', 'gak', 'ada', 'janji', 'terus', 'dari', 'awal', 'bisanya', 'paling', 'korupsi', 'balik', 'jadi', 'dosen', 'aja', 'bangsat']","['anies', 'congornya', 'aja', 'gede', 'realisasinya', 'gak', 'janji', 'bisanya', 'korupsi', 'dosen', 'aja', 'bangsat']","['anies', 'congor', 'aja', 'gede', 'realisasi', 'gak', 'janji', 'bisa', 'korupsi', 'dosen', 'aja', 'bangsat']"
HS,"hebatnya ahok masih mau salaman loh pak anies yang amat terhormat idih sih ogah","['hebatnya', 'ahok', 'masih', 'mau', 'salaman', 'loh', 'pak', 'anies', 'yang', 'amat', 'terhormat', 'idih', 'sih', 'ogah']","['hebatnya', 'ahok', 'salaman', 'loh', 'anies', 'terhormat', 'idih', 'sih', 'ogah']","['hebat', 'ahok', 'salam', 'loh', 'anies', 'hormat', 'idih', 'sih', 'ogah']"
HS,"kalau untuk urusan bacot memang anis nya juaranya memang kita bakal makan bacot jakarta haha paslon aneh gede bacot doang","['kalau', 'untuk', 'urusan', 'bacot', 'memang', 'anis', 'nya', 'juaranya', 'memang', 'kita', 'bakal', 'makan', 'bacot', 'jakarta', 'haha', 'paslon', 'aneh', 'gede', 'bacot', 'doang']","['urusan', 'bacot', 'anis', 'nya', 'juaranya', 'makan', 'bacot', 'jakarta', 'haha', 'paslon', 'aneh', 'gede', 'bacot', 'doang']","['urus', 'bacot', 'anis', 'nya', 'juara', 'makan', 'bacot', 'jakarta', 'haha', 'paslon', 'aneh', 'gede', 'bacot', 'doang']"
HS,"pak anies banyak omdo dulu waktu menteri terobosannya apa skrg ngomong sok jago bgt","['pak', 'anies', 'banyak', 'omdo', 'dulu', 'waktu', 'menteri', 'terobosannya', 'apa', 'skrg', 'ngomong', 'sok', 'jago', 'bgt']","['anies', 'omdo', 'menteri', 'terobosannya', 'skrg', 'ngomong', 'sok', 'jago', 'bgt']","['anies', 'omdo', 'menteri', 'terobos', 'skrg', 'ngomong', 'sok', 'jago', 'bgt']"
HS,"cina babi ahok bloon banget sok pinter banget lagi asal bukan ahok","['cina', 'babi', 'ahok', 'bloon', 'banget', 'sok', 'pinter', 'banget', 'lagi', 'asal', 'bukan', 'ahok']","['cina', 'babi', 'ahok', 'bloon', 'banget', 'sok', 'pinter', 'banget', 'ahok']","['cina', 'babi', 'ahok', 'bloon', 'banget', 'sok', 'pinter', 'banget', 'ahok']"
HS,"lucu banget jawaban ahok gak nyambung ditanya apa jawab apa kena skak mat pertanyaan isu agama tdi dasar cina tolol hahaha","['lucu', 'banget', 'jawaban', 'ahok', 'gak', 'nyambung', 'ditanya', 'apa', 'jawab', 'apa', 'kena', 'skak', 'mat', 'pertanyaan', 'isu', 'agama', 'tdi', 'dasar', 'cina', 'tolol', 'hahaha']","['lucu', 'banget', 'ahok', 'gak', 'nyambung', 'kena', 'skak', 'mat', 'isu', 'agama', 'tdi', 'dasar', 'cina', 'tolol', 'hahaha']","['lucu', 'banget', 'ahok', 'gak', 'nyambung', 'kena', 'skak', 'mat', 'isu', 'agama', 'tdi', 'dasar', 'cina', 'tolol', 'hahaha']"
HS,"topeng anda hari ini fix terbuka anda sama dgn mendukung anda bau busuk","['topeng', 'anda', 'hari', 'ini', 'fix', 'terbuka', 'anda', 'sama', 'dgn', 'mendukung', 'anda', 'bau', 'busuk']","['topeng', 'fix', 'terbuka', 'dgn', 'mendukung', 'bau', 'busuk']","['topeng', 'fix', 'buka', 'dgn', 'dukung', 'bau', 'busuk']"
HS,"pak anies suka nyinyir suka memutar balik kan fakta punya program jelas bisanya jelekkan kinerja pak basuki","['pak', 'anies', 'suka', 'nyinyir', 'suka', 'memutar', 'balik', 'kan', 'fakta', 'punya', 'program', 'jelas', 'bisanya', 'jelekkan', 'kinerja', 'pak', 'basuki']","['anies', 'suka', 'nyinyir', 'suka', 'memutar', 'fakta', 'program', 'bisanya', 'jelekkan', 'kinerja', 'basuki']","['anies', 'suka', 'nyinyir', 'suka', 'putar', 'fakta', 'program', 'bisa', 'jelek', 'kerja', 'basuki']"
HS,"babi iya memang ahok gak jauh kayak babi","['babi', 'iya', 'memang', 'ahok', 'gak', 'jauh', 'kayak', 'babi']","['babi', 'iya', 'ahok', 'gak', 'kayak', 'babi']","['babi', 'iya', 'ahok', 'gak', 'kayak', 'babi']"
HS,"tengkuk babi sipit bangke agen dajjal mau jadi onta hahaha orang waras juga tau kasus ahok dipaksakan","['tengkuk', 'babi', 'sipit', 'bangke', 'agen', 'dajjal', 'mau', 'jadi', 'onta', 'hahaha', 'orang', 'waras', 'juga', 'tau', 'kasus', 'ahok', 'dipaksakan']","['tengkuk', 'babi', 'sipit', 'bangke', 'agen', 'dajjal', 'onta', 'hahaha', 'orang', 'waras', 'tau', 'ahok', 'dipaksakan']","['tengkuk', 'babi', 'sipit', 'bangke', 'agen', 'dajjal', 'onta', 'hahaha', 'orang', 'waras', 'tau', 'ahok', 'paksa']"
HS,"itu kan kata ahok kafir umat islam anti ahok karena ahok itu kafr ditambah ahok itu cina suka makan babi bir","['itu', 'kan', 'kata', 'ahok', 'kafir', 'umat', 'islam', 'anti', 'ahok', 'karena', 'ahok', 'itu', 'kafr', 'ditambah', 'ahok', 'itu', 'cina', 'suka', 'makan', 'babi', 'bir']","['ahok', 'kafir', 'umat', 'islam', 'anti', 'ahok', 'ahok', 'kafr', 'ditambah', 'ahok', 'cina', 'suka', 'makan', 'babi', 'bir']","['ahok', 'kafir', 'umat', 'islam', 'anti', 'ahok', 'ahok', 'kafr', 'tambah', 'ahok', 'cina', 'suka', 'makan', 'babi', 'bir']"
HS,"harus bilang babi ahok apa dong selain kafir hanya pengen gerombolannya babi ahok merasakan bagaiamana klo anjingin bangsatin","['harus', 'bilang', 'babi', 'ahok', 'apa', 'dong', 'selain', 'kafir', 'hanya', 'pengen', 'gerombolannya', 'babi', 'ahok', 'merasakan', 'bagaiamana', 'klo', 'anjingin', 'bangsatin']","['bilang', 'babi', 'ahok', 'kafir', 'pengen', 'gerombolannya', 'babi', 'ahok', 'merasakan', 'bagaiamana', 'klo', 'anjingin', 'bangsatin']","['bilang', 'babi', 'ahok', 'kafir', 'ken', 'gerombol', 'babi', 'ahok', 'rasa', 'bagaiamana', 'klo', 'anjingin', 'bangsatin']"
HS,"sibabi china sangat biadab memperlakukan kaum pribumi dan para jongon spt banser nusantara mendukung ketimpangan ini biadabnya mrk","['sibabi', 'china', 'sangat', 'biadab', 'memperlakukan', 'kaum', 'pribumi', 'dan', 'para', 'jongon', 'spt', 'banser', 'nusantara', 'mendukung', 'ketimpangan', 'ini', 'biadabnya', 'mrk']","['sibabi', 'china', 'biadab', 'memperlakukan', 'kaum', 'pribumi', 'jongon', 'spt', 'banser', 'nusantara', 'mendukung', 'ketimpangan', 'biadabnya', 'mrk']","['sibabi', 'china', 'biadab', 'laku', 'kaum', 'pribumi', 'jongon', 'spt', 'banser', 'nusantara', 'dukung', 'timpang', 'biadab', 'mrk']"
HS,"ahok kafir takut debat dengan rakyat asli pribumi nelayan dan para pakar reklamasi dari rakyat ahok kafir bencong","['ahok', 'kafir', 'takut', 'debat', 'dengan', 'rakyat', 'asli', 'pribumi', 'nelayan', 'dan', 'para', 'pakar', 'reklamasi', 'dari', 'rakyat', 'ahok', 'kafir', 'bencong']","['ahok', 'kafir', 'takut', 'debat', 'rakyat', 'asli', 'pribumi', 'nelayan', 'pakar', 'reklamasi', 'rakyat', 'ahok', 'kafir', 'bencong']","['ahok', 'kafir', 'takut', 'debat', 'rakyat', 'asli', 'pribumi', 'nelayan', 'pakar', 'reklamasi', 'rakyat', 'ahok', 'kafir', 'bencong']"
HS,"nampaknya sudah satu paket penyokong cina babi pasti juga sokong lgbt","['nampaknya', 'sudah', 'satu', 'paket', 'penyokong', 'cina', 'babi', 'pasti', 'juga', 'sokong', 'lgbt']","['nampaknya', 'paket', 'penyokong', 'cina', 'babi', 'sokong', 'lgbt']","['nampaknya', 'paket', 'sokong', 'cina', 'babi', 'sokong', 'lgbt']"
HS,"kebiadaban ahok cina kafir anak rakyat kecil pribumi dan ibu islam semua digusur dari rumahnya serta kehidupannya","['kebiadaban', 'ahok', 'cina', 'kafir', 'anak', 'rakyat', 'kecil', 'pribumi', 'dan', 'ibu', 'islam', 'semua', 'digusur', 'dari', 'rumahnya', 'serta', 'kehidupannya']","['kebiadaban', 'ahok', 'cina', 'kafir', 'anak', 'rakyat', 'pribumi', 'islam', 'digusur', 'rumahnya', 'kehidupannya']","['biadab', 'ahok', 'cina', 'kafir', 'anak', 'rakyat', 'pribumi', 'islam', 'gusur', 'rumah', 'hidup']"
HS,"tim ahok otak otak tumpul justru anies itu sdh komit sekali dgn pancasila ahok kafir sgt tdk berpancasila","['tim', 'ahok', 'otak', 'otak', 'tumpul', 'justru', 'anies', 'itu', 'sdh', 'komit', 'sekali', 'dgn', 'pancasila', 'ahok', 'kafir', 'sgt', 'tdk', 'berpancasila']","['tim', 'ahok', 'otak', 'otak', 'tumpul', 'anies', 'sdh', 'komit', 'dgn', 'pancasila', 'ahok', 'kafir', 'sgt', 'tdk', 'berpancasila']","['tim', 'ahok', 'otak', 'otak', 'tumpul', 'anies', 'sdh', 'komit', 'dgn', 'pancasila', 'ahok', 'kafir', 'sgt', 'tdk', 'pancasila']"
HS,"pak anies sudah meninggalkan ketenangan dan ketulusannya dalam debat malam ini mjd agitatif dan licik semoga kalah kau anjing","['pak', 'anies', 'sudah', 'meninggalkan', 'ketenangan', 'dan', 'ketulusannya', 'dalam', 'debat', 'malam', 'ini', 'mjd', 'agitatif', 'dan', 'licik', 'semoga', 'kalah', 'kau', 'anjing']","['anies', 'meninggalkan', 'ketenangan', 'ketulusannya', 'debat', 'malam', 'mjd', 'agitatif', 'licik', 'semoga', 'kalah', 'kau', 'anjing']","['anies', 'tinggal', 'tenang', 'tulus', 'debat', 'malam', 'mjd', 'agitatif', 'licik', 'moga', 'kalah', 'kau', 'anjing']"
HS,"selama proses waspadai ulama kubu ahok yakni ulama munafik yang sesat dan menyesatkan","['selama', 'proses', 'waspadai', 'ulama', 'kubu', 'ahok', 'yakni', 'ulama', 'munafik', 'yang', 'sesat', 'dan', 'menyesatkan']","['proses', 'waspadai', 'ulama', 'kubu', 'ahok', 'ulama', 'munafik', 'sesat', 'menyesatkan']","['proses', 'waspada', 'ulama', 'kubu', 'ahok', 'ulama', 'munafik', 'sesat', 'sesat']"
HS,"anies akan merangkul duanya untuk persatuan tidak spt ente dangkal cekak intelektual hanya jadi budak ahok kafir","['anies', 'akan', 'merangkul', 'duanya', 'untuk', 'persatuan', 'tidak', 'spt', 'ente', 'dangkal', 'cekak', 'intelektual', 'hanya', 'jadi', 'budak', 'ahok', 'kafir']","['anies', 'merangkul', 'duanya', 'persatuan', 'spt', 'ente', 'dangkal', 'cekak', 'intelektual', 'budak', 'ahok', 'kafir']","['anies', 'rangkul', 'dua', 'satu', 'spt', 'ente', 'dangkal', 'cekak', 'intelektual', 'budak', 'ahok', 'kafir']"
HS,"kebiadaban ahok cina kafir rakyat kecil jadi pkl asongan digusur dan dianiaya spt teroris ahok kafir biadab","['kebiadaban', 'ahok', 'cina', 'kafir', 'rakyat', 'kecil', 'jadi', 'pkl', 'asongan', 'digusur', 'dan', 'dianiaya', 'spt', 'teroris', 'ahok', 'kafir', 'biadab']","['kebiadaban', 'ahok', 'cina', 'kafir', 'rakyat', 'pkl', 'asongan', 'digusur', 'dianiaya', 'spt', 'teroris', 'ahok', 'kafir', 'biadab']","['biadab', 'ahok', 'cina', 'kafir', 'rakyat', 'pkl', 'asong', 'gusur', 'aniaya', 'spt', 'teroris', 'ahok', 'kafir', 'biadab']"
HS,"tapi kenyataanya jutaan rakyat kecil asli pribumi miskin justru semakin dimiskinkan oleh ahok cina kafir","['tapi', 'kenyataanya', 'jutaan', 'rakyat', 'kecil', 'asli', 'pribumi', 'miskin', 'justru', 'semakin', 'dimiskinkan', 'oleh', 'ahok', 'cina', 'kafir']","['kenyataanya', 'jutaan', 'rakyat', 'asli', 'pribumi', 'miskin', 'dimiskinkan', 'ahok', 'cina', 'kafir']","['kenyataanya', 'juta', 'rakyat', 'asli', 'pribumi', 'miskin', 'miskin', 'ahok', 'cina', 'kafir']"
HS,"itulah indonesia dibully org bener salah dan binatang seperti nomor tiga dibiarin berkeliaran pak","['itulah', 'indonesia', 'dibully', 'org', 'bener', 'salah', 'dan', 'binatang', 'seperti', 'nomor', 'tiga', 'dibiarin', 'berkeliaran', 'pak']","['indonesia', 'dibully', 'org', 'bener', 'salah', 'binatang', 'nomor', 'dibiarin', 'berkeliaran']","['indonesia', 'dibully', 'org', 'bener', 'salah', 'binatang', 'nomor', 'dibiarin', 'liar']"
HS,"smg sipenista agama ateknya matinya tdk wjar jasadnya tdk dtrma tnh dia tdk prnh mrs sorga aamiin semoga tuhan setuju","['smg', 'sipenista', 'agama', 'ateknya', 'matinya', 'tdk', 'wjar', 'jasadnya', 'tdk', 'dtrma', 'tnh', 'dia', 'tdk', 'prnh', 'mrs', 'sorga', 'aamiin', 'semoga', 'tuhan', 'setuju']","['smg', 'sipenista', 'agama', 'ateknya', 'matinya', 'tdk', 'wjar', 'jasadnya', 'tdk', 'dtrma', 'tnh', 'tdk', 'prnh', 'mrs', 'sorga', 'aamiin', 'semoga', 'tuhan', 'setuju']","['smg', 'sipenista', 'agama', 'ateknya', 'mati', 'tdk', 'wjar', 'jasad', 'tdk', 'dtrma', 'tnh', 'tdk', 'prnh', 'mrs', 'sorga', 'aamiin', 'moga', 'tuhan', 'tuju']"
HS,"iya kelasnya penista agama nya ngebacot doang arogan blg taik nenek sumber waras nama kasus ktp apkabar skakmat","['iya', 'kelasnya', 'penista', 'agama', 'nya', 'ngebacot', 'doang', 'arogan', 'blg', 'taik', 'nenek', 'sumber', 'waras', 'nama', 'kasus', 'ktp', 'apkabar', 'skakmat']","['iya', 'kelasnya', 'penista', 'agama', 'nya', 'ngebacot', 'doang', 'arogan', 'blg', 'taik', 'nenek', 'sumber', 'waras', 'nama', 'ktp', 'apkabar', 'skakmat']","['iya', 'kelas', 'nista', 'agama', 'nya', 'ngebacot', 'doang', 'arogan', 'blg', 'taik', 'nenek', 'sumber', 'waras', 'nama', 'ktp', 'apkabar', 'skakmat']"
HS,"penjarakan semua cina kafir dan ateis termasuk ahok pemimpin babi tukang korupsi","['penjarakan', 'semua', 'cina', 'kafir', 'dan', 'ateis', 'termasuk', 'ahok', 'pemimpin', 'babi', 'tukang', 'korupsi']","['penjarakan', 'cina', 'kafir', 'ateis', 'ahok', 'pemimpin', 'babi', 'tukang', 'korupsi']","['penjara', 'cina', 'kafir', 'ateis', 'ahok', 'pimpin', 'babi', 'tukang', 'korupsi']"
HS,"kampanye rasis ngmg nya pihak ahok untungkan goblok kafir mana ada untungkan kalau pada perkosa bunuh enak berduit","['kampanye', 'rasis', 'ngmg', 'nya', 'pihak', 'ahok', 'untungkan', 'goblok', 'kafir', 'mana', 'ada', 'untungkan', 'kalau', 'pada', 'perkosa', 'bunuh', 'enak', 'berduit']","['kampanye', 'rasis', 'ngmg', 'nya', 'ahok', 'untungkan', 'goblok', 'kafir', 'untungkan', 'perkosa', 'bunuh', 'enak', 'berduit']","['kampanye', 'ras', 'ngmg', 'nya', 'ahok', 'untung', 'goblok', 'kafir', 'untung', 'perkosa', 'bunuh', 'enak', 'duit']"
HS,"hahaha idiot bilang kpd orang kafir terurama para nasrani pendukung ahok kafir jangan memasuki wilayah syariat islam","['hahaha', 'idiot', 'bilang', 'kpd', 'orang', 'kafir', 'terurama', 'para', 'nasrani', 'pendukung', 'ahok', 'kafir', 'jangan', 'memasuki', 'wilayah', 'syariat', 'islam']","['hahaha', 'idiot', 'bilang', 'kpd', 'orang', 'kafir', 'terurama', 'nasrani', 'pendukung', 'ahok', 'kafir', 'memasuki', 'wilayah', 'syariat', 'islam']","['hahaha', 'idiot', 'bilang', 'kpd', 'orang', 'kafir', 'terurama', 'nasrani', 'dukung', 'ahok', 'kafir', 'pasuk', 'wilayah', 'syariat', 'islam']"
HS,"hasil makmak kalian jual pukinya bagi kslian berpihak kepada pki dan ahok anak china anjing kafir ini serta nkri bukan didapat","['hasil', 'makmak', 'kalian', 'jual', 'pukinya', 'bagi', 'kslian', 'berpihak', 'kepada', 'pki', 'dan', 'ahok', 'anak', 'china', 'anjing', 'kafir', 'ini', 'serta', 'nkri', 'bukan', 'didapat']","['hasil', 'makmak', 'jual', 'pukinya', 'kslian', 'berpihak', 'pki', 'ahok', 'anak', 'china', 'anjing', 'kafir', 'nkri']","['hasil', 'makmak', 'jual', 'puki', 'kslian', 'pihak', 'pki', 'ahok', 'anak', 'china', 'anjing', 'kafir', 'nkri']"
HS,"tim pendukung sakit jiwa kehilangan akal sehat ide","['tim', 'pendukung', 'sakit', 'jiwa', 'kehilangan', 'akal', 'sehat', 'ide']","['tim', 'pendukung', 'sakit', 'jiwa', 'kehilangan', 'akal', 'sehat', 'ide']","['tim', 'dukung', 'sakit', 'jiwa', 'hilang', 'akal', 'sehat', 'ide']"
HS,"hati hati mereka mulai prustasi dan memainkan cara cara kasar karena hasil dari berbagai survei penista agama kalah","['hati', 'hati', 'mereka', 'mulai', 'prustasi', 'dan', 'memainkan', 'cara', 'cara', 'kasar', 'karena', 'hasil', 'dari', 'berbagai', 'survei', 'penista', 'agama', 'kalah']","['hati', 'hati', 'prustasi', 'memainkan', 'kasar', 'hasil', 'survei', 'penista', 'agama', 'kalah']","['hati', 'hati', 'prustasi', 'main', 'kasar', 'hasil', 'survei', 'nista', 'agama', 'kalah']"
HS,"hookk masuk gorong aja loe","['hookk', 'masuk', 'gorong', 'aja', 'loe']","['hookk', 'masuk', 'gorong', 'aja', 'loe']","['hookk', 'masuk', 'gorong', 'aja', 'loe']"
HS,"kayak gini nih kampanye tim aniessandiuno kampung mengintimidasi masyarakat kampungan","['kayak', 'gini', 'nih', 'kampanye', 'tim', 'aniessandiuno', 'kampung', 'mengintimidasi', 'masyarakat', 'kampungan']","['kayak', 'gini', 'nih', 'kampanye', 'tim', 'aniessandiuno', 'kampung', 'mengintimidasi', 'masyarakat', 'kampungan']","['kayak', 'gin', 'nih', 'kampanye', 'tim', 'aniessandiuno', 'kampung', 'intimidasi', 'masyarakat', 'kampung']"
HS,"kutil babi telah melecehkan pribumi dan umat islam","['kutil', 'babi', 'telah', 'melecehkan', 'pribumi', 'dan', 'umat', 'islam']","['kutil', 'babi', 'melecehkan', 'pribumi', 'umat', 'islam']","['kutil', 'babi', 'leceh', 'pribumi', 'umat', 'islam']"
HS,"ngomong aja ente sama kaca memecah belah kerukunan lagi hok ente bisanya ngaco","['ngomong', 'aja', 'ente', 'sama', 'kaca', 'memecah', 'belah', 'kerukunan', 'lagi', 'hok', 'ente', 'bisanya', 'ngaco']","['ngomong', 'aja', 'ente', 'kaca', 'memecah', 'belah', 'kerukunan', 'hok', 'ente', 'bisanya', 'ngaco']","['ngomong', 'aja', 'ente', 'kaca', 'pecah', 'belah', 'rukun', 'hok', 'ente', 'bisa', 'ngaco']"
HS,"terorist nyata indonesia bukan wahabi bukan onta tapi babi babi milik cina penebar teror sesungguhnya","['terorist', 'nyata', 'indonesia', 'bukan', 'wahabi', 'bukan', 'onta', 'tapi', 'babi', 'babi', 'milik', 'cina', 'penebar', 'teror', 'sesungguhnya']","['terorist', 'nyata', 'indonesia', 'wahabi', 'onta', 'babi', 'babi', 'milik', 'cina', 'penebar', 'teror', 'sesungguhnya']","['terorist', 'nyata', 'indonesia', 'wahabi', 'onta', 'babi', 'babi', 'milik', 'cina', 'tebar', 'teror', 'sungguh']"
HS,"sadarlah wahai anak bangsa ibu pertiwi sedang diporakporandakan oleh manusia biadab btp sebagai aktor utama","['sadarlah', 'wahai', 'anak', 'bangsa', 'ibu', 'pertiwi', 'sedang', 'diporakporandakan', 'oleh', 'manusia', 'biadab', 'btp', 'sebagai', 'aktor', 'utama']","['sadarlah', 'anak', 'bangsa', 'pertiwi', 'diporakporandakan', 'manusia', 'biadab', 'btp', 'aktor', 'utama']","['sadar', 'anak', 'bangsa', 'pertiwi', 'diporakporandakan', 'manusia', 'biadab', 'btp', 'aktor', 'utama']"
HS,"sepertinya gerombolan btp rindu kerusuhan hati dikabul tuhan","['sepertinya', 'gerombolan', 'btp', 'rindu', 'kerusuhan', 'hati', 'dikabul', 'tuhan']","['gerombolan', 'btp', 'rindu', 'kerusuhan', 'hati', 'dikabul', 'tuhan']","['gerombol', 'btp', 'rindu', 'rusuh', 'hati', 'kabul', 'tuhan']"
HS,"ahok and bani serbet and wereng coklat memancing umat muslim supaya marah dengan kalian itu kumpulan orang sinting","['ahok', 'and', 'bani', 'serbet', 'and', 'wereng', 'coklat', 'memancing', 'umat', 'muslim', 'supaya', 'marah', 'dengan', 'kalian', 'itu', 'kumpulan', 'orang', 'sinting']","['ahok', 'and', 'bani', 'serbet', 'and', 'wereng', 'coklat', 'memancing', 'umat', 'muslim', 'marah', 'kumpulan', 'orang', 'sinting']","['ahok', 'and', 'bani', 'serbet', 'and', 'wereng', 'coklat', 'pancing', 'umat', 'muslim', 'marah', 'kumpul', 'orang', 'sinting']"
